date,hour,day,post_type,category,traffic_source,cta,likes,comments,shares,saves,impressions,followers_gained,caption_length,hashtags
2025-03-26,18,Wednesday,reel,Travel,External,0,195,9,7,37,6896,875,140,9
2025-04-14,14,Monday,image,Technology,Home Feed,0,595,19,34,96,8717,490,115,6
2025-02-01,3,Saturday,carousel,Beauty,Reels Feed,1,148,5,5,20,12872,684,130,10
2025-10-10,17,Friday,image,Fitness,Home Feed,0,104,3,4,17,4329,713,137,6
2025-05-19,21,Monday,carousel,Lifestyle,External,0,215,6,8,25,9029,886,137,11
2025-05-18,21,Sunday,carousel,Photography,Hashtags,0,67,0,1,7,2484,612,127,7
2024-12-29,6,Sunday,image,Food,Home Feed,1,0,5,9,30,4160,635,124,8
2025-04-23,15,Wednesday,image,Technology,Home Feed,1,64,1,3,13,2365,188,120,7
2025-09-26,5,Friday,reel,Food,Reels Feed,0,779,22,43,106,38342,714,108,8
2025-10-09,12,Thursday,image,Technology,Hashtags,1,315,15,18,43,6727,404,119,9
2025-01-24,23,Friday,image,Beauty,Profile,1,837,27,41,149,14284,120,108,10
2025-10-20,19,Monday,image,Food,Reels Feed,1,330,6,16,57,16048,793,124,10
2025-09-03,13,Wednesday,image,Travel,Home Feed,0,470,13,23,70,7818,712,131,9
2024-11-28,1,Thursday,reel,Lifestyle,Explore,0,35,1,1,6,4509,296,112,7
2024-12-26,9,Thursday,carousel,Fitness,Hashtags,1,208,4,11,26,10350,230,118,6
2025-08-05,15,Tuesday,reel,Beauty,Reels Feed,0,187,5,7,29,6921,793,122,4
2025-03-08,6,Saturday,carousel,Travel,Reels Feed,0,116,0,7,19,4780,432,110,13
2025-09-27,13,Saturday,image,Fitness,Profile,1,276,5,14,34,18332,805,118,7
2025-02-09,0,Sunday,image,Travel,Hashtags,0,489,0,13,75,10598,556,121,9
2025-10-10,0,Friday,carousel,Travel,Hashtags,0,264,0,9,39,5653,970,104,12
2025-02-03,10,Monday,image,Travel,External,0,73,0,1,10,1387,521,115,9
2025-10-13,13,Monday,reel,Fashion,Hashtags,0,127,6,4,22,3690,478,128,5
2025-10-28,4,Tuesday,reel,Fitness,Reels Feed,0,76,2,8,14,1729,348,111,4
2025-08-28,4,Thursday,image,Travel,Profile,1,45,1,1,7,1921,695,115,8
2025-09-02,20,Tuesday,image,Comedy,Explore,0,39,2,0,3,5003,977,106,8
2025-01-14,2,Tuesday,carousel,Comedy,Profile,0,677,12,36,101,19345,169,117,8
2025-03-05,13,Wednesday,image,Technology,Profile,0,84,4,3,17,3000,736,130,5
2025-04-24,15,Thursday,image,Lifestyle,Profile,0,42,1,3,6,4770,621,114,4
2025-05-20,21,Tuesday,carousel,Food,External,0,177,0,9,20,3166,329,111,6
2025-01-02,17,Thursday,image,Technology,Home Feed,0,214,6,9,34,9204,392,106,8
2025-09-20,9,Saturday,image,Fashion,Profile,0,195,9,7,22,4765,649,111,9
2025-11-11,23,Tuesday,carousel,Comedy,Profile,0,222,4,9,42,8845,521,122,5
2024-12-09,23,Monday,reel,Fitness,Profile,0,236,10,11,35,8863,648,118,8
2025-09-07,4,Sunday,image,Lifestyle,External,0,420,16,16,58,11780,732,124,9
2025-08-15,21,Friday,image,Lifestyle,Profile,0,82,5,3,16,3511,784,121,10
2025-09-05,1,Friday,image,Food,Home Feed,0,482,10,27,78,8310,892,120,8
2025-09-02,20,Tuesday,carousel,Fitness,Explore,1,608,14,25,89,17151,697,132,8
2025-07-29,23,Tuesday,carousel,Photography,Explore,1,93,3,2,11,9307,606,132,2
2025-02-21,9,Friday,carousel,Food,Reels Feed,0,44,0,3,10,3950,710,127,6
2025-10-06,13,Monday,image,Lifestyle,Profile,0,82,3,4,12,2208,617,131,8
2025-02-18,13,Tuesday,carousel,Fashion,External,1,242,11,19,39,6341,132,129,7
2025-10-06,22,Monday,reel,Beauty,Hashtags,0,162,2,10,28,6570,420,139,6
2024-12-19,14,Thursday,reel,Beauty,Explore,0,248,0,10,38,5722,948,115,9
2025-01-12,11,Sunday,image,Comedy,Hashtags,0,93,4,5,8,3499,555,145,7
2025-06-28,8,Saturday,image,Lifestyle,External,1,79,3,5,12,2649,41,120,5
2025-03-02,23,Sunday,carousel,Fashion,External,1,263,8,13,40,5708,767,115,4
2024-12-13,1,Friday,image,Food,Reels Feed,1,262,13,12,36,7656,944,124,9
2025-06-27,14,Friday,image,Fashion,Explore,0,476,15,23,67,7841,225,116,5
2025-08-16,19,Saturday,carousel,Music,Explore,1,79,2,3,11,5703,996,98,15
2025-03-02,15,Sunday,carousel,Food,Explore,1,203,8,9,35,7304,507,119,8
2025-09-12,19,Friday,reel,Travel,Home Feed,0,432,13,19,70,12000,895,126,6
2025-06-15,7,Sunday,reel,Food,Explore,0,31,0,0,5,1882,506,122,9
2025-02-19,17,Wednesday,reel,Comedy,Profile,1,280,7,15,36,5877,663,131,7
2025-09-24,9,Wednesday,carousel,Beauty,Home Feed,1,0,41,59,196,38166,629,110,3
2025-06-29,8,Sunday,reel,Food,Home Feed,1,249,5,8,34,5870,780,116,7
2025-06-19,11,Thursday,reel,Travel,Home Feed,0,279,8,9,56,16169,553,137,9
2025-05-31,17,Saturday,reel,Music,Hashtags,0,218,8,13,33,4763,943,128,5
2025-04-05,19,Saturday,image,Fashion,External,0,53,3,1,11,4228,894,107,8
2024-12-19,2,Thursday,image,Fitness,Reels Feed,0,74,2,8,20,4846,235,114,9
2025-05-06,9,Tuesday,image,Beauty,Home Feed,0,335,5,15,43,6821,117,136,4
2024-11-30,7,Saturday,reel,Fashion,Reels Feed,0,0,13,20,51,7089,219,109,12
2025-04-09,0,Wednesday,carousel,Music,Profile,1,355,14,11,59,8889,983,110,12
2025-07-19,22,Saturday,image,Fitness,Profile,0,80,4,5,6,6140,404,126,9
2025-02-06,6,Thursday,reel,Lifestyle,External,0,135,6,6,15,5545,405,115,13
2024-11-28,8,Thursday,carousel,Technology,Explore,0,1714,57,100,237,46626,673,112,4
2025-03-24,12,Monday,image,Comedy,Profile,1,290,10,14,44,6101,165,135,10
2025-10-12,23,Sunday,carousel,Fashion,External,0,476,7,31,56,7619,654,122,9
2025-07-13,21,Sunday,reel,Photography,Profile,0,100,3,4,15,11454,306,137,3
2025-08-13,15,Wednesday,image,Fitness,External,0,447,13,26,50,13902,664,115,11
2025-11-11,21,Tuesday,carousel,Lifestyle,Reels Feed,1,429,13,26,68,8919,751,125,8
2025-09-27,5,Saturday,carousel,Photography,Hashtags,0,139,3,3,23,6722,19,129,8
2025-02-05,20,Wednesday,reel,Technology,Hashtags,1,333,7,15,53,8282,457,119,8
2025-05-15,13,Thursday,carousel,Technology,Reels Feed,0,101,1,5,15,3117,722,125,8
2025-10-01,0,Wednesday,image,Beauty,Reels Feed,0,402,9,23,65,8801,720,96,6
2025-05-10,1,Saturday,reel,Photography,Hashtags,0,971,21,56,154,15823,753,114,7
2025-01-30,11,Thursday,image,Beauty,Home Feed,1,224,11,11,35,4311,55,118,11
2025-04-20,5,Sunday,carousel,Beauty,Hashtags,1,587,13,35,90,16156,457,119,7
2025-11-10,1,Monday,image,Beauty,Profile,0,639,23,28,112,13203,1,133,8
2025-10-28,4,Tuesday,image,Beauty,Profile,0,282,6,11,38,4944,136,113,2
2025-11-08,9,Saturday,image,Lifestyle,Home Feed,0,266,9,15,16,7858,77,118,10
2025-07-13,16,Sunday,carousel,Comedy,External,0,755,30,25,107,15744,747,117,8
2025-07-12,16,Saturday,image,Food,Explore,0,121,4,7,20,6236,63,126,6
2025-07-31,5,Thursday,carousel,Lifestyle,Reels Feed,1,645,18,37,92,19965,657,123,7
2025-04-08,0,Tuesday,carousel,Music,Profile,1,425,9,16,64,11763,986,128,12
2024-11-29,19,Friday,carousel,Beauty,External,1,143,3,8,23,8922,506,142,9
2025-04-13,17,Sunday,carousel,Fitness,Reels Feed,0,294,11,16,45,10647,580,116,7
2025-04-29,8,Tuesday,reel,Fitness,Hashtags,0,164,6,6,21,3690,273,125,8
2025-05-15,16,Thursday,reel,Photography,Profile,1,0,16,33,81,15698,299,107,6
2025-01-04,18,Saturday,carousel,Photography,Reels Feed,0,716,15,47,100,21703,329,137,12
2025-01-26,22,Sunday,image,Music,External,0,867,21,49,121,21217,348,130,6
2025-06-30,16,Monday,reel,Lifestyle,External,0,258,8,14,47,8709,742,127,14
2025-11-10,12,Monday,image,Fitness,Home Feed,1,251,8,17,36,4647,697,96,7
2024-11-28,0,Thursday,reel,Travel,Profile,1,305,9,19,54,11223,631,110,8
2025-04-28,12,Monday,carousel,Travel,External,0,150,5,8,25,2411,988,118,11
2025-11-07,5,Friday,reel,Food,Reels Feed,1,833,28,32,134,20079,582,140,6
2025-03-24,11,Monday,image,Travel,Hashtags,1,23,2,1,3,2488,970,129,7
2025-08-24,5,Sunday,carousel,Fashion,Hashtags,0,0,14,28,81,13455,870,117,10
2025-04-07,3,Monday,image,Beauty,Explore,1,131,4,5,23,5448,102,137,7
2025-02-25,9,Tuesday,reel,Music,Hashtags,0,429,12,12,63,5899,951,105,13
2025-10-12,2,Sunday,image,Photography,Hashtags,1,217,8,9,30,7183,134,134,13
2025-05-21,15,Wednesday,image,Fashion,External,0,186,5,7,27,3434,942,120,9
2025-11-05,0,Wednesday,carousel,Comedy,Profile,1,815,27,31,0,17555,705,126,11
2025-02-14,7,Friday,image,Beauty,Home Feed,0,213,6,7,30,5574,326,111,8
2025-04-28,7,Monday,image,Fitness,Hashtags,0,777,17,38,118,39940,115,130,7
2025-10-08,22,Wednesday,image,Beauty,Reels Feed,1,423,14,14,54,16763,733,124,9
2025-05-25,19,Sunday,image,Photography,External,0,348,16,15,49,7325,259,116,6
2025-08-30,1,Saturday,carousel,Technology,Hashtags,0,126,4,7,16,3062,548,98,7
2025-02-28,6,Friday,image,Technology,Hashtags,1,253,5,20,41,6029,806,128,7
2025-07-26,7,Saturday,image,Fashion,Hashtags,0,249,10,15,26,7444,343,127,11
2025-06-12,20,Thursday,carousel,Lifestyle,Explore,0,135,1,0,13,5535,5,115,3
2025-06-14,7,Saturday,carousel,Fitness,Hashtags,1,210,5,15,22,4671,844,119,6
2025-03-31,19,Monday,reel,Photography,Profile,0,578,22,36,85,21095,122,119,6
2025-02-12,0,Wednesday,image,Photography,Hashtags,0,1045,40,48,159,28070,290,108,9
2025-08-26,12,Tuesday,carousel,Photography,Explore,1,1242,36,64,173,27852,243,140,3
2024-12-12,8,Thursday,reel,Travel,Explore,1,47,2,1,6,5248,273,123,7
2025-09-10,16,Wednesday,carousel,Photography,Hashtags,0,336,9,19,50,9395,269,125,8
2025-08-28,20,Thursday,carousel,Technology,Hashtags,1,239,5,19,34,4066,883,131,9
2025-05-30,20,Friday,reel,Comedy,Hashtags,0,454,12,23,72,10666,36,112,11
2025-09-13,7,Saturday,image,Music,External,1,58,2,5,6,1518,984,129,16
2025-06-10,10,Tuesday,carousel,Beauty,External,0,53,2,1,9,4047,641,125,9
2025-07-04,4,Friday,carousel,Music,Explore,1,161,5,4,18,3354,531,118,8
2025-02-26,12,Wednesday,image,Technology,Profile,0,57,2,1,3,7158,218,98,6
2025-09-14,11,Sunday,reel,Technology,Profile,1,381,14,28,41,10486,944,121,10
2024-12-05,7,Thursday,carousel,Comedy,Reels Feed,0,1817,52,102,277,28950,369,126,8
2025-10-01,0,Wednesday,image,Food,Hashtags,1,348,10,20,49,23769,677,119,10
2025-10-14,2,Tuesday,image,Fashion,External,0,163,5,11,28,2457,675,134,5
2025-08-25,15,Monday,image,Travel,Profile,0,37,0,0,2,1072,986,120,8
2025-08-17,22,Sunday,carousel,Lifestyle,Hashtags,0,859,27,37,0,17915,497,119,8
2025-10-20,5,Monday,reel,Photography,Home Feed,0,26,3,3,2,2332,876,126,7
2025-03-21,10,Friday,image,Photography,External,0,52,2,2,7,4908,590,127,5
2024-12-06,4,Friday,image,Comedy,Reels Feed,0,193,11,6,34,11728,267,125,7
2025-04-05,6,Saturday,image,Food,Explore,1,136,4,6,19,3519,174,80,12
2024-12-20,14,Friday,carousel,Photography,Profile,0,72,4,2,12,7488,598,130,3
2025-11-14,12,Friday,reel,Travel,Profile,0,40,1,3,6,4199,391,108,8
2025-11-02,4,Sunday,image,Fashion,Reels Feed,0,34,1,0,8,3986,935,116,4
2025-05-01,6,Thursday,image,Travel,Reels Feed,0,174,5,11,30,6987,547,99,8
2024-11-30,18,Saturday,reel,Food,Profile,1,112,3,2,17,1817,865,113,6
2025-07-19,5,Saturday,image,Technology,Hashtags,0,49,3,4,7,2999,83,129,7
2025-09-13,17,Saturday,image,Travel,Profile,1,725,27,44,103,23864,669,97,8
2025-05-17,0,Saturday,image,Music,Explore,1,368,12,20,71,6887,835,113,8
2025-05-21,17,Wednesday,carousel,Travel,Explore,0,85,1,7,15,6175,586,118,5
2025-02-11,19,Tuesday,image,Technology,Explore,1,102,3,6,10,12466,277,108,12
2024-11-22,10,Friday,image,Photography,Reels Feed,0,39,0,7,9,2869,884,129,8
2025-10-01,9,Wednesday,reel,Beauty,Explore,1,0,1,1,4,2858,366,124,9
2025-07-13,5,Sunday,carousel,Beauty,External,1,53,0,3,5,7341,127,108,9
2025-04-26,4,Saturday,reel,Beauty,External,0,119,5,4,16,9127,346,118,10
2025-07-02,23,Wednesday,image,Photography,Home Feed,1,316,7,11,61,6663,334,104,5
2025-09-25,1,Thursday,reel,Comedy,Hashtags,0,52,1,0,10,2381,7,131,9
2025-10-04,15,Saturday,image,Fashion,Reels Feed,0,477,9,21,57,3128,526,136,3
2025-03-16,2,Sunday,carousel,Fashion,Explore,1,158,7,11,24,4430,770,132,10
2025-09-07,1,Sunday,carousel,Photography,Explore,1,1188,48,78,198,6737,296,126,8
2025-03-25,9,Tuesday,reel,Travel,Home Feed,0,313,13,20,45,5647,185,115,12
2025-08-04,1,Monday,carousel,Lifestyle,Reels Feed,0,214,10,13,31,3327,953,117,8
2025-06-06,19,Friday,image,Fashion,Profile,0,1009,25,35,157,17730,52,119,11
2025-08-16,11,Saturday,image,Music,Hashtags,0,67,1,2,8,1981,90,130,8
2025-03-28,1,Friday,image,Music,Explore,1,443,18,29,63,9011,664,114,11
2025-09-04,14,Thursday,image,Fitness,Profile,0,1275,30,79,181,29467,171,122,9
2025-11-08,17,Saturday,image,Music,External,1,395,8,14,83,7221,391,133,9
2025-09-12,2,Friday,image,Fashion,Reels Feed,0,43,2,3,7,3064,333,117,6
2025-05-16,0,Friday,reel,Lifestyle,Profile,0,29,0,1,3,2775,799,122,8
2025-01-14,4,Tuesday,reel,Technology,Explore,1,95,6,2,12,2056,675,118,3
2025-04-02,10,Wednesday,carousel,Beauty,External,0,52,0,3,6,1929,90,113,11
2025-09-28,19,Sunday,reel,Travel,Home Feed,0,175,2,10,16,6690,932,109,14
2024-11-22,10,Friday,carousel,Technology,External,1,214,8,7,36,8354,818,113,11
2025-07-01,0,Tuesday,carousel,Lifestyle,Profile,0,82,0,5,9,2264,807,132,7
2025-09-24,21,Wednesday,reel,Comedy,Profile,1,435,9,30,69,7693,237,118,5
2025-05-05,6,Monday,image,Beauty,Hashtags,1,903,22,42,135,15048,652,115,6
2024-11-28,12,Thursday,carousel,Fitness,Explore,0,47,1,3,12,2680,432,127,4
2024-12-04,3,Wednesday,carousel,Comedy,Hashtags,1,383,13,30,64,19570,361,100,9
2025-02-02,18,Sunday,carousel,Fashion,External,0,648,16,29,93,28444,31,126,8
2025-01-28,10,Tuesday,image,Lifestyle,External,0,39,3,0,3,2767,808,119,9
2025-09-16,2,Tuesday,reel,Beauty,Hashtags,0,579,12,25,78,11373,912,136,6
2025-01-24,20,Friday,reel,Fitness,External,0,354,14,17,55,8456,642,132,9
2025-04-09,4,Wednesday,reel,Travel,External,0,109,6,3,15,6593,356,122,6
2025-05-21,6,Wednesday,image,Travel,External,0,323,12,19,47,6913,825,142,8
2025-05-30,0,Friday,reel,Photography,Reels Feed,0,88,1,5,16,5942,749,121,13
2025-06-29,10,Sunday,carousel,Fashion,Explore,0,181,5,8,31,9296,445,97,10
2025-09-11,2,Thursday,reel,Music,Hashtags,0,267,7,14,44,5497,128,105,10
2025-09-10,18,Wednesday,carousel,Lifestyle,Hashtags,1,178,4,5,26,9026,708,129,4
2025-10-07,14,Tuesday,image,Fitness,Explore,1,69,3,4,16,8325,464,134,10
2025-08-23,9,Saturday,carousel,Fitness,External,0,198,5,8,32,10630,626,127,9
2025-10-29,23,Wednesday,carousel,Music,Home Feed,0,45,1,0,10,1644,243,126,7
2025-06-22,2,Sunday,carousel,Music,Home Feed,0,374,6,25,53,11320,696,98,7
2025-05-16,6,Friday,carousel,Comedy,Profile,1,379,13,25,50,7333,888,127,4
2024-11-24,12,Sunday,image,Beauty,Hashtags,1,203,7,10,27,9640,84,125,7
2024-12-18,23,Wednesday,carousel,Comedy,Profile,0,270,4,18,50,6549,194,127,8
2025-10-27,5,Monday,carousel,Food,Reels Feed,0,151,6,4,23,7379,818,110,7
2025-07-22,4,Tuesday,image,Food,Reels Feed,0,359,12,20,50,6176,653,117,3
2025-04-02,22,Wednesday,image,Fashion,Home Feed,0,129,2,6,27,3385,410,109,8
2025-05-05,8,Monday,reel,Photography,Hashtags,0,94,2,7,15,4846,86,119,10
2024-12-27,11,Friday,carousel,Lifestyle,Reels Feed,0,23,1,2,1,2083,290,141,10
2025-11-16,21,Sunday,carousel,Fitness,Explore,0,309,13,11,32,8053,278,123,5
2025-06-22,17,Sunday,image,Beauty,Home Feed,1,144,4,9,18,8203,819,139,8
2025-09-30,7,Tuesday,image,Travel,Hashtags,0,112,4,9,23,2036,343,134,10
2025-10-28,19,Tuesday,reel,Travel,Reels Feed,0,61,2,1,8,4902,88,131,10
2025-04-19,5,Saturday,image,Technology,Reels Feed,0,490,10,20,71,8852,934,107,9
2025-10-14,17,Tuesday,image,Music,Reels Feed,1,298,8,13,51,12011,374,120,5
2025-08-31,5,Sunday,carousel,Fashion,Home Feed,0,333,11,10,42,15824,140,147,5
2025-04-02,17,Wednesday,reel,Technology,Profile,1,186,7,6,26,3600,488,117,9
2025-01-28,16,Tuesday,image,Technology,Home Feed,0,454,16,21,58,13172,706,138,9
2025-05-25,10,Sunday,image,Photography,Profile,1,1049,33,56,165,22201,92,120,8
2025-05-14,20,Wednesday,image,Lifestyle,Profile,1,62,2,4,9,2906,965,112,8
2025-07-17,3,Thursday,image,Fitness,Home Feed,1,67,2,6,8,1972,765,111,7
2025-06-24,14,Tuesday,image,Beauty,Explore,0,241,11,15,35,5528,436,112,9
2025-09-20,19,Saturday,image,Travel,Hashtags,1,148,4,8,19,12904,203,121,8
2025-10-08,16,Wednesday,reel,Travel,Home Feed,0,1016,36,42,163,26469,124,109,5
2024-12-11,11,Wednesday,carousel,Travel,Hashtags,0,405,11,17,75,11524,906,128,10
2025-11-12,10,Wednesday,image,Food,Hashtags,0,163,4,9,29,6475,63,107,7
2025-06-06,7,Friday,image,Lifestyle,External,1,62,1,7,7,1239,666,131,13
2025-02-01,16,Saturday,reel,Fashion,External,1,262,12,13,49,19265,819,124,5
2025-10-13,4,Monday,image,Travel,Home Feed,0,91,3,7,10,9556,623,110,12
2025-07-13,11,Sunday,image,Photography,External,0,212,5,7,40,3754,851,121,8
2025-07-31,15,Thursday,image,Travel,Profile,1,1039,33,54,156,16359,982,136,7
2024-11-21,15,Thursday,image,Fashion,Reels Feed,0,172,5,18,30,4399,851,135,9
2025-06-10,16,Tuesday,reel,Food,Hashtags,1,519,21,27,79,10913,281,116,9
2025-05-16,9,Friday,reel,Photography,Explore,1,218,3,13,30,9907,91,120,5
2025-09-09,9,Tuesday,image,Technology,Home Feed,0,360,15,25,49,18973,295,118,5
2025-05-10,2,Saturday,image,Fashion,Explore,0,30,2,1,6,1085,288,137,4
2025-04-21,10,Monday,carousel,Technology,Hashtags,0,215,10,8,24,5666,797,116,11
2025-08-21,11,Thursday,image,Music,Profile,1,223,7,7,28,8104,357,143,7
2025-05-11,19,Sunday,carousel,Comedy,Home Feed,0,532,25,32,84,15384,882,131,7
2025-07-09,1,Wednesday,reel,Travel,External,0,177,6,7,28,3658,173,115,10
2025-09-08,8,Monday,carousel,Fashion,Home Feed,1,127,6,6,13,4530,342,125,9
2024-12-07,0,Saturday,carousel,Comedy,Home Feed,1,192,8,15,31,4312,718,114,9
2025-02-03,3,Monday,reel,Beauty,Explore,1,241,2,13,36,4993,267,125,9
2025-01-07,9,Tuesday,carousel,Photography,Reels Feed,0,279,10,16,46,25378,351,113,4
2025-02-02,12,Sunday,carousel,Lifestyle,Profile,0,123,3,12,18,13446,430,123,11
2025-07-15,18,Tuesday,carousel,Music,Explore,0,378,14,22,57,19812,692,122,11
2025-06-06,2,Friday,reel,Beauty,Profile,0,358,10,27,53,6966,764,119,6
2025-04-06,22,Sunday,image,Beauty,Home Feed,0,125,2,6,27,5945,61,116,10
2025-09-29,10,Monday,image,Music,External,0,0,1,3,16,9457,927,140,9
2025-04-24,1,Thursday,carousel,Technology,External,0,201,8,11,31,8044,930,117,4
2024-12-24,7,Tuesday,carousel,Fashion,External,0,208,9,7,21,4212,784,120,8
2025-06-15,1,Sunday,carousel,Fitness,Explore,0,61,0,4,6,2987,308,121,7
2025-11-14,8,Friday,image,Travel,Profile,0,146,1,5,17,9858,92,112,10
2025-03-23,12,Sunday,image,Photography,Profile,1,183,0,7,0,3894,421,123,11
2025-04-27,21,Sunday,reel,Food,Explore,1,1457,40,68,245,30270,829,121,3
2025-02-12,22,Wednesday,reel,Fashion,Home Feed,1,138,6,6,30,2814,313,126,5
2025-04-12,13,Saturday,image,Travel,External,0,127,4,7,19,2298,342,120,10
2025-06-23,19,Monday,reel,Fashion,Hashtags,0,308,16,18,36,12047,594,143,9
2025-09-14,15,Sunday,carousel,Beauty,External,0,32,1,3,3,3861,505,131,6
2025-09-24,10,Wednesday,image,Fitness,Home Feed,0,515,18,29,69,9386,802,103,4
2025-05-26,15,Monday,image,Food,Profile,0,155,4,6,24,9568,780,123,4
2025-03-11,10,Tuesday,reel,Fashion,External,1,527,20,26,77,12833,308,116,10
2025-06-02,17,Monday,image,Travel,Reels Feed,1,134,6,10,22,3253,997,122,10
2025-06-21,18,Saturday,image,Food,Reels Feed,0,121,4,6,14,4942,812,127,8
2025-07-27,18,Sunday,carousel,Food,Profile,0,270,15,14,39,20442,952,121,12
2025-01-09,12,Thursday,image,Lifestyle,Profile,1,104,2,4,21,9550,124,111,5
2025-09-23,0,Tuesday,carousel,Photography,Reels Feed,0,122,4,2,17,11271,393,106,3
2025-09-28,2,Sunday,carousel,Beauty,Hashtags,0,153,2,3,27,4520,266,102,3
2025-03-30,14,Sunday,carousel,Lifestyle,External,0,36,0,0,8,653,310,123,12
2025-05-22,19,Thursday,carousel,Travel,Hashtags,0,28,1,1,4,3332,524,128,8
2025-07-26,3,Saturday,image,Travel,Reels Feed,0,141,2,8,22,3410,838,138,18
2025-04-25,18,Friday,carousel,Technology,Reels Feed,1,54,2,1,3,2779,387,113,6
2025-04-16,15,Wednesday,image,Fashion,Hashtags,0,68,3,5,7,1714,612,116,7
2025-09-26,9,Friday,carousel,Fashion,Home Feed,1,129,4,8,27,3665,864,130,12
2025-11-14,3,Friday,reel,Technology,Profile,0,228,6,15,30,5107,610,106,9
2025-05-14,10,Wednesday,image,Comedy,Hashtags,1,182,4,8,27,3248,439,110,8
2025-06-10,3,Tuesday,carousel,Music,Home Feed,0,33,1,2,5,2287,572,138,7
2025-05-30,2,Friday,image,Fashion,Home Feed,0,59,2,2,7,7959,337,121,10
2024-12-03,4,Tuesday,reel,Music,Home Feed,1,1363,47,52,202,48610,980,112,8
2025-06-02,11,Monday,image,Fashion,Profile,1,213,7,14,28,4036,776,126,10
2025-05-05,18,Monday,image,Photography,Explore,1,67,0,4,8,3595,393,113,5
2025-05-04,7,Sunday,reel,Comedy,Home Feed,0,68,2,4,7,2559,992,116,11
2025-02-18,2,Tuesday,image,Fitness,Hashtags,1,225,5,10,36,4755,665,123,7
2024-11-23,9,Saturday,reel,Comedy,Home Feed,0,360,12,17,0,7277,358,109,10
2025-03-02,18,Sunday,reel,Travel,Hashtags,0,27,0,2,2,1178,65,124,8
2025-02-20,23,Thursday,carousel,Technology,Home Feed,0,370,11,15,0,8093,125,118,7
2025-08-08,0,Friday,image,Travel,Reels Feed,1,298,8,19,44,14528,482,107,7
2025-08-30,14,Saturday,reel,Fitness,Explore,0,87,3,7,16,2389,512,111,9
2025-10-18,14,Saturday,image,Lifestyle,Reels Feed,1,70,1,1,12,7259,660,128,6
2025-05-02,10,Friday,reel,Travel,Reels Feed,0,100,3,11,15,6532,584,124,9
2025-06-19,3,Thursday,reel,Travel,External,0,114,4,8,18,6470,602,130,9
2025-01-05,2,Sunday,image,Travel,Explore,0,219,10,14,37,5822,246,134,5
2025-03-15,16,Saturday,image,Food,Home Feed,1,159,6,7,30,8554,444,123,5
2025-02-05,16,Wednesday,carousel,Music,External,0,158,12,11,33,4457,670,124,10
2025-10-12,22,Sunday,image,Comedy,External,1,439,14,21,52,18435,224,135,7
2025-02-27,10,Thursday,carousel,Lifestyle,Profile,0,274,7,12,47,8319,203,115,10
2025-08-08,3,Friday,image,Comedy,Hashtags,0,112,5,6,17,3071,69,99,14
2025-04-05,4,Saturday,image,Photography,External,0,95,3,6,19,2029,995,137,10
2024-11-22,17,Friday,carousel,Music,Reels Feed,0,47,2,1,4,1311,446,113,8
2024-11-23,2,Saturday,image,Lifestyle,Home Feed,1,25,1,0,4,2255,952,129,10
2025-04-16,0,Wednesday,carousel,Photography,External,1,197,4,6,26,4312,194,130,3
2024-11-28,19,Thursday,image,Beauty,Hashtags,0,215,6,13,23,7247,548,126,8
2025-11-13,7,Thursday,carousel,Food,External,0,149,6,5,17,4058,527,120,4
2025-05-25,11,Sunday,carousel,Travel,External,1,149,5,8,23,5465,93,124,4
2025-11-04,11,Tuesday,image,Food,Profile,1,268,4,15,42,5008,845,129,4
2025-05-11,18,Sunday,carousel,Comedy,Hashtags,0,209,8,15,39,5555,264,120,13
2025-05-17,13,Saturday,image,Lifestyle,Home Feed,1,123,0,8,14,4947,371,135,8
2025-05-17,16,Saturday,reel,Photography,Explore,0,139,3,9,14,4705,313,129,6
2025-01-16,19,Thursday,image,Fitness,Reels Feed,0,671,27,27,111,10149,963,124,6
2025-05-07,9,Wednesday,image,Photography,Profile,0,158,4,6,19,3453,823,129,13
2025-01-12,7,Sunday,carousel,Food,Profile,0,213,7,14,35,4887,872,126,15
2025-01-19,14,Sunday,carousel,Travel,External,0,106,3,4,16,1730,399,116,6
2025-06-28,18,Saturday,reel,Fitness,Profile,0,293,6,8,47,11225,579,132,8
